username,gender,zip,highest_education
SfxohtwrfBrYNoo7CbDEYc7wegTKXBXE,missing,3574,graduate
VbOkKmYL2iCFQGUAik5dvI2kLn60zcr5,missing,44281,some college
Wu7IL71hb0PqoNgRHtGepfbhlupj7ZlS,female,8530,highschool
TN2mpCmjDkqLDPlwKTIBj6ZZbjnMqCiy,male,17857,highschool
FHp0wXcGtO7vKSHP8JwOiJ5TgxDNIo3w,female,60085,some college
sRXByNeK40OP5N1WVX3o2JLfBjXf5KTx,male,90032,some college
6eqijxhAPAvzZviHpp9JjE5urclCdlOG,,29680,highschool
uykWBtN5EeQguw7MIA6uQRFDle7jg5rx,male,95422,no highschool
RSfeCO3gVxcmULYUvuhMrHxbECRVvY1X,,60435,some college
m4yLFClGF2bWx9p1WQC1xB3jkx134DmD,female,1930,highschool
1mJkW871lNGq2PTDUbsCkS6E6b6US0mn,missing,89119,highschool
rL9SbvxauWorx4Oei0kSCLBfzNwdXUuX,male,53037,some college
W2ohBuN5JfRDGloM0s99vkGQJHKKrtyK,male,90723,highschool
kY9yPgTd7RyYG1qUhQ8Q0xOuR3Fox0Ti,female,98366,highschool
4WXDMXSraIGYgWrgy63WcIbTXNcrXOPr,female,77085,highschool
f0GLjCmxQtffXFUowx8BH1s7aP8koiE0,missing,48313,graduate
9rnli5PwDHjE8diWUTH1DwhK8vhynHrc,missing,48170,missing
MlRVqErcaEdLh6OGG0HOxfYW6x6mjGFd,,1810,some college
qGp4V48A3fKRXfYuCCdY8ngWTuEusR3N,,29572,college
eyR9iuqRP6NAP1R3ifarfP0UWEdrKp8A,,63136,highschool
OBA07vuMf1N8cJarBxMuE5xf5j6nwL9v,male,37042,missing
CYrGTHLgn5BLZrUdUlt3VIXW8H8PX82d,female,43812,missing
rAT4xUyItwzINH9CJb55ptdE5DcQGDKG,male,48602,graduate
sBJaEGuTXbNCvVTwGa7sLLN4Vc6pwdKX,female,14132,college
1Beg7tUCAiDyD8J8KGXTLECDNWhVAV4H,female,90031,highschool
Czw4P0LEp0I8UkIleRAyf5XphasvfRdY,,28217,graduate
ccvFXtS4dgizWVYz0Pa8UV9b5GTbKhWz,female,48206,college
zzLagpOecSivjjn7PNG5qmEhwa4PmnNX,missing,48125,no highschool
M7bWxAXduPEIZ79Q2xntPazmrlyW5ygQ,male,73003,highschool
1TF5Dd1gnSnHIqXr8mLxnhnmyLtr6YF5,,79106,graduate
Lea7pbYW43LjmwJV9NTUZ2XjD4OerXOz,female,30318,some college
CBOMlj256sJrI70y1t7irwguDNurtPOM,missing,48150,graduate
5vsadTo3yfMKsG7hpGOvaOTR2j3ImnQh,male,2117,highschool
R5XSYiObFaWeYMzLdFMmi2yu2qlarn1p,,83713,highschool
lfmLmrfEfZO16ql7z5ZvE7SzSN26a5oG,,11206,no highschool
YDx22wmqU2QQRuqAsFKiF79xppsDVVtu,male,11103,college
XfsOspDiOb9wQgSI2MsAsoTalG7mdDaH,,8043,some college
02NJxJtQfWLfuOB55rpSil4HqXAhdged,female,30655,highschool
BKsFBESKupHC29zoBxrQLxiwRcSxPIC9,male,27410,college
6bO50Kn6aOyRonBOULrgQfkRtfBSrM6b,female,28357,graduate
EoULvZHbIpPC2J1JFFnvamIUhYS2d8O2,missing,18901,some college
BtKNaTsUAJOUPaSGMkAwsez1ioeDaykn,missing,1930,some college
6F6c3Rn2htZ9Zigjavut7G7WzlHeRKg3,male,93725,missing
ctg6sBl70vwwA1pRXzX61bshSGev5ojl,male,80863,no highschool
GC5D689aLkJhzPWQtqYm81ojaLgS2Wpz,female,92407,highschool
GkZnrGaNbm07rAcHFJINai1bqc5xBBHT,female,28103,highschool
b6K7VJ4s1dARcoeFPJZU30MeMk2VTw6O,female,30038,highschool
e6hGPIsvH9XW7nUJ8orF8slilzUR7cRh,missing,10465,highschool
7b3tXYHOFdjvI1dotyHdJAMRediSbV1c,female,95038,some college
Gj1jgwqWmMkvySofjtjqUocl4JdfFYmk,missing,75228,college
IQot0w3yGgj7rg5qfbIOmh8YeQ82M44y,female,19151,highschool
CgQYjUs70RSn4QebA63eL3Qm5MtCUzhj,other,80237,highschool
i4JaHxW2R4Ut0plKUdazNytfeH76JlRK,female,26508,highschool
Mb6bDiIkxkwmtV8lqnleI2cTgsoRyC2N,,30043,some college
WjGAvDgXPzKEfssMPXtQ1xVWZPI1hH6R,,92677,highschool
5wDUV9eufUWwuEFkF2r5hVPvdmezPjXY,male,20747,highschool
sJAsI1XE4i5rSF2dwKOtH0UfPf6Gg1sh,female,81601,graduate
O1qqAub9LnJtRCJpB6uaaoNbBqZAzzPH,missing,31830,highschool
KUf6WKuBxUTFBHQU1Qsligbcec42SIJe,male,70301,highschool
giExKGHF0kvbnC4pJk3m0ErzorpAfn7y,other,87121,missing
Q2jEnWI4JMfUcvKuAR1YHyrlP8bhsVNc,female,47581,some college
qlcZKdF45P0suGZMV4ys0AAEEssmOp1M,female,94707,highschool
0q3P6YGkZ2dxtBIeVbo5DKpZyIRZVZAM,missing,14850,college
nGWRzCfLEHu3fioeTp2MrUVqCTeaWKKh,female,95405,college
rO5DDWKpISYt8zWz9UtsKOWQzoGFXVV0,male,2813,highschool
jk0ubnYoT06wL6Y4uK3Dw47wPWqGaUin,missing,20707,highschool
txS6lL2aGv1kLOyvBOnHIKR7PHsXfxzn,male,98391,graduate
N5E5SxVTiLkNkn6RrSkeWwEOTt9wVLWB,male,46319,graduate
VsfU7jeSb2K8k0CBzCZzXJjDlMye1sB1,other,40004,some college
iO7uZ3AzkV7g0IgznbqOTbCRXlmrJuL4,,20878,no highschool
QQoGcnVaGiIvjYvodD1caIr6kVNiYWuZ,male,2780,college
LnaFaSyoIb68xYuPZFMFBEEaTc70ZscH,male,80212,some college
v2pq4xsqndqpApLtzn0qeg9IWIRhaLtH,,85041,highschool
LXvzoXwYMI8XUD9YKm4GDUJg3NNw2lJx,missing,75604,some college
RFEAx8yelAgvfPsQekcPEQ1kwjrp5Mon,male,46350,highschool
vxVQ7irQ63pYUlOUy65yC6MmETjAT0Yq,missing,42301,highschool
Zpn6sZv9FdtJoBFOC0tffqEiFwuOLbnS,missing,36748,no highschool
WyYASjHPLgEcQwrGmG1Z59ZJX3Bqxv99,male,53105,highschool
uut01NQr1ZvX978oVlVPuH21rDdUDZOA,,84341,some college
a8QEUUyZeFybf89xc7mwLuT0kKVfakw4,female,91789,no highschool
RDOmO2w0DFr54Jol1bzTDTW1hSUjiCrQ,missing,96712,graduate
Hw9JZOl6yxrlFgm49bpxqoSljMrSu9Sq,,91306,graduate
nrk8S58CTSimSaOlOw4iRKxABfdv8YEG,missing,20176,highschool
tfceo09c1pwMHDGoMaAp6MqprkHRkLrj,,47720,no highschool
5l9enrXzMmu4s0y2LmfgJx79mnJbRsCZ,male,22408,missing
eXv6ACzt62C4hMSoDSIQMvmz4LEnGBtm,male,81004,graduate
iACYFngARHwRlBD1uz8Bwi5b1szxFkra,,49002,highschool
GAUvduRf7VlHV0uAh5MS6FDpMGGHfdD2,missing,33177,no highschool
gF0bl4YdEQMP7oGXdEwrAvQTXyqBCXG8,male,80909,some college
fJH5CD07Uu1nYwzMLco6DxPddimyATdx,other,60175,graduate
BxZOeDg9qTp38AspJnwGXEpRWBmmu5xY,male,97756,graduate
HhgCtxOWA8hhcRNBS4AoxJTtsUvncdy2,other,72756,college
WvlfnSMIS07KsWpolr9jSGpRiLqrHGdA,other,50129,some college
7dIKbBK7rXFzGRemJlRPcBZJ9T9tenyW,,87123,some college
PpNrO70L4fBqHqCpj0TvASkNdm1Fzke7,missing,2539,graduate
dzYm1dRe7J2rj7JrdKLsOqkjQnJrIFXt,,90247,some college
9jzVaD1WPdcDwGhb2eIEjRQirdvM6f1C,other,85715,some college
McOyhS0PfsL4y5gV5eu7jcbLPssYjbCI,female,44224,no highschool
L2ZjLrjvbllkE2oftAkvanXb0bt0HIn5,female,61866,highschool
U7btMcQ825kheRskgLUndnBUWWFj60BC,,54771,college
snAYYuMQqGAkhlZMfAgAWobAumSD4u2s,,80534,highschool
CHI67ZjEh3molBmQF2CwR54n9IOvwP8R,female,70591,some college
xsoPQiWD0DInR2Sgur0NcgW3AIl7NeY0,female,93292,some college
B3UPCkttYQrsCNeSyD8kGSeFdFhEd8vZ,female,26301,some college
KwnxSTbiO8w9DjvNhEpJZXf1R621Cpug,,3062,some college
DhdP03OJytcJYDi4n8rt2xgFG8z9bzAz,female,80010,some college
l0NS65TNfXHSrwvfj2HUgP2wRL9WwMaB,female,51563,no highschool
e05jFgKTpMKrOATktordZrOlXAadcmLm,female,66062,college
w850162vkV4eCE75uXoqt75tpAhFrvRS,missing,92118,some college
3vCKh2FQIelH6J1RKJlDH9GbxEtzb4aP,,27537,some college
SV3dT4HXAYT1SDx5gQ7RcioiSEuIA2Co,,92311,some college
ZbdgVvxsxyG1aqBQ8n6eLVu27gWAZvhX,male,7444,college
oVmpuMn9ZGhPMsFyprfrHBrVrf4DNCLv,,74352,some college
b9SPkVIIqTyWdNmHLqb2i5EFW3ZlPY6f,female,95206,highschool
sZW50FIndc0IzSzdKKo2sGFjArizKE5S,other,30043,college
eD6neqi8aBBlOT1NT5z6GtaDQrWZYpVO,missing,32825,highschool
b7To0QTiTYgZuoVzyuSEPS7F21SjVad4,female,90043,no highschool
U2oiAxypJX3TTENRYPio3LHOtQ2XmXGS,male,71973,highschool
XGZlC1RvsVEr4DyOUAX5cTpjhf6EgwX5,,91945,graduate
tClD64M9R0FogweD3PzbznlW4I247oJ0,,89029,some college
kFMdrBn76woeFkLVMgIjnzYIkBkN2rjs,male,60640,graduate
Jnb2dXiXhmCTI1PzMvKngnG3dOCWaTcs,female,90723,no highschool
TYu8VgV6TkJO1pWVABdfXnpa6VWQUK0O,,24557,graduate
jRdHFLEOk1LWQ82clhyR5yHp7kirfDkV,,33761,some college
KUppVPuFnFs0vLCUrPJOIfquMy1mUooq,male,97402,no highschool
PSxDc5eX6zLFtysgrv4Xl9woTo00AG8k,other,73118,some college
w2dtGgNPRzxwneFGubkorQo36PxfqqeK,male,75094,some college
nqhMxLTcgO5q3xr2e076RF3kDdDogYj0,female,98272,college
fTBrn1NVQDfC7XP1HnI8N5S3QCB05CQG,male,21801,some college
O1UUp0cOmqbrXpITO96dxZ4GOQGF9vad,female,7644,highschool
8Jd1dp3lsedaAnwqqm0YGBqIjmMNm41v,male,45255,college
4uCHoIviHPzCtwadirbZDGuLNqx4H5qx,male,24450,highschool
YrVs7CraMdLy3gj8LPi7FI00EC2E6kyw,missing,19012,no highschool
ZPXEPNmHJO62FgTOVc5NtKcudTAnHNKW,male,55075,college
bheLkhWEWGgBqIkahX9VmPOuI7dx9l0C,,73162,highschool
nEaWc8TYx2T27BOd27u75Ix03VQRtmSc,male,98499,some college
JHnCOPspggAlIIfyVYol8kVPYEnkbCeJ,female,97269,highschool
I7TvMlQc43UWNdyEKr38bGFFg7RgyJ7a,female,46056,no highschool
Mxeh4HVnkC0jKH6UHtnWUYd9FI8XGkOz,,98366,highschool
0PHNMn5JYsQigYaNxUJgIv4qow2cWlQK,other,30504,no highschool
tJgc5rbuFJ5DJtQuyqKypTGHJkmTxany,,6606,some college
izhbzGpX1GBrcJtV4xL4lb0Bpwc21hVU,,45424,highschool
UHhf3OS5KTsSmirrMDTBosghF0Ip6ptz,male,60185,no highschool
SFczaSY6Hc3uft6fwzUwvxTQx8AOyArS,male,6705,some college
c3iwXIyGma337cjQ9tHamPxZCpT4Jahm,missing,14779,highschool
KSNC7LGiad6hhIM9X8UGthpRnIrGBI5F,male,89074,graduate
RVdLbXiJx2sQYcOqHKEUIFqhyEAGJO4Q,female,77015,some college
d7CRMAVRgBps84fhYwYVHXr4TrIkJYDp,female,32179,highschool
LsyusrOD4efpnbGBIUww8Us3MVOEScwu,female,78861,no highschool
qECKEe77cWDtRz0heZ8egpUgWFztJR2u,female,60631,some college
gSloYsDed4N39YdVhV4tNTApSxYbZ2HF,,90016,highschool
npX3FgekV8W61Z0uW836onGI4m2nQdnG,female,95051,some college
IujXdG8hMcTQBeZJ4Qbpq8kOlC9VAoqW,,13205,no highschool
HAmydfc2dHhpF7W3j97KPwhZZY0mGz44,,34104,no highschool
ZLuHgPfPDFs4y1HYhEF72W8CE2qIuWbU,female,6410,missing
Af07f2LCA0UtxyCz9sWVcWDUajrKSeCR,missing,32405,graduate
N07QLGV4GMHH6HuHURctAIeJ4ePasSlF,,75160,highschool
4wMgOAufqnPs3VhoygBeCYo4HP5tpnQt,male,11772,highschool
DePlwb3NyaRhC41CGMrohzjlNflvbj24,female,10301,college
LUGHNdavm6i1XJLjbP7jg98VLAxByLIt,missing,36527,highschool
rOgHViPIndhVAVDk1cTJoAbFcpXJQu0P,male,75208,some college
UIfYW7lggwZ5szg6LjcY4FAbaHWFs5yE,female,28601,no highschool
eziTirEpinn4iK4allGwDiLZkadgNlgB,,13021,some college
wHK5ExrcK10CqLLImxxHsIRGT83NMbjp,female,33132,graduate
v2kWsNPDvssH20MXPJmd1jbG0jfgwTuP,male,93626,college
jksx516VaG36xyp2GJlBrVtcVEaNqv6E,female,39701,highschool
WTGSdI7paVACcO5LNSParbALrmnS57RN,missing,77301,graduate
WczGVRZMmNzgMggUe3ZQ1bOs2IuTwUWO,,24370,highschool
zmIcVKuNFZm39Xd0zSmSfRofuInASrOB,,78213,highschool
TzBdGmCKilLZqAPJtYZEkMHfbmuxoLwl,female,10302,highschool
Bn9n7by05QgFbvUeg555UdDUnbiLsWzm,female,15116,highschool
6WZYqSlocjRhCZl5YSSvGdL9V4Tc16Tq,male,91504,highschool
angcd7sLSunOnI7eMbwas3GKJDtH0Kdp,,91908,graduate
YjEaFn5LTfYqjxB6JXUvw4Xb9oLhK631,female,44720,some college
oSiiHOJyOdCPrWxSJ8xHpqdUrpM2QTrC,missing,80134,some college
RIjNzTzWwuMpVu0vcsF9N8cORAAtLFQn,male,77098,some college
qiE3m09QNhOrMycnBfhA6iX4VDJGfX7F,male,87105,highschool
OHWoXneQXekjdoXwQAhW26ZiLmbG5WjH,other,75040,highschool
9qMtIxIJwyORZPWvwSsEu0HpdSY0XWDM,male,24121,no highschool
lH13u2ovbFrbRDA6ccs76xWwZyQuTFQl,female,89511,some college
Oc9cLrbspEFjQ38UxYirzQF1Px2atCPg,male,34119,no highschool
XrP3R1Jj6R1icdYg6Lcm1iraKUn46zU8,,37415,some college
iVbKlCBdSTOnwPES1gHCC6kJee3O7Vv2,female,98516,some college
rCsU9p98QKUXEKegYmRuzzYV8BmhIRdS,male,30097,highschool
oAQVGhcAt6l7hdLJ4W1QLF4wdWetqcue,,46526,missing
iapoRhhs8lwWLm2e2oYXhIvwYcVbAVPx,,31804,highschool
ucnz2ojBkrnKDloKZbYPSFWgY1cXdG2v,,94820,no highschool
Mc5AJkE6wRB2A5bEplpKQhrRaxLZOKFi,,48051,highschool
dZpAIfJvYwV1Ux4mUSN81tRRQIr3OpoA,female,54484,missing
7hgrCmgcIS5jUcjMit9fbVMwjtk3kZoQ,,95008,some college
47vsf9cO5FfR1CLg9ZbBXXtPjiOe896d,,97411,missing
ZIVnYbvArWcPk4dZLXDAlrguIfiOfJbC,missing,75063,missing
NlgFEWO87VQbCzq3S6FQjH7bzvdUhuql,,3861,some college
s3jLTFp9Aa0FyGIk76qh9bCcU2OTAS9C,female,44067,college
RQK8aRmrk9cm7mOxShJIGR80fyWtitBS,female,89123,college
AHklnbc8zK6mcFos78Z1XrKPdKB7UJZr,male,2871,no highschool
l6nLhBWETqCazxhjGSPbpZQRNqpsMPRD,missing,28723,graduate
8Cg8kxmGOoCvgbyqUTDU90ORmUARgjD0,female,38556,highschool
Ng5rvnVApwwtwzxArq0AAas6LexadI6P,missing,38018,no highschool
NgvLkcuPOWWxCGcLtwNHRMl4K0QO7msS,female,91761,graduate
ve9ySeJmFQKT879uz3hqg8kvVYA6FA8D,male,45233,highschool
ejJY1MgNHSroskJVYsbhYF1VsWgnZhdw,male,57106,some college
FW47VC0lzmys2S4k8Ky52JrXCSFDeyeP,,6357,highschool
2DAo11CCHa1ykO991IcFGBvBlIWgvVCY,missing,98626,some college
0jtIiPGaBNIWfCVLUDoHBin4o3tUU5jq,female,6511,missing
Hd6JteMQhFpjKKdye9zKruvYPuADwa28,missing,12402,some college
TuZ5SH4KskqlfVrio2lP4USruZcotqRK,male,77077,some college
8GnjRHgo6zHPJlxl4J3AlcJ4XwAbb1EU,male,97123,highschool
CNe0WHaVOjuDlWc0pRZqX6tBS3BKaTeP,male,30648,highschool
2rPj4cFaFQHDD9WgUWbp0GIqyYN93afj,female,1844,some college
gobMIiPXS6Xg93yZJ2Z7CoUSfBtScynV,missing,66061,no highschool
qzPg1Pvpvsz8GRLyfE4RcniwpAQm1UL1,missing,73112,graduate
mSt9HntHj86jpvkEj0vyeIgIvo8txoxS,male,35216,some college
0a27c3FM46dJ0HgR49UPQG4kcdolpwiT,,33853,no highschool
0w41TKskKjGM1h7Wc19VCEjrxvCFIwC0,,94539,some college
3acXR05P2X1zp2DJ6c3HNrMTOlEw5QEB,female,30253,graduate
DIFmtaUHrH5O1AnrVvSwfe8H7vF3wMrI,female,75119,highschool
CkLUnVGhbMVv40VnwKxHWwmtgjnmo4A6,,76123,some college
CuRQgxEa02jfJLJUhEm7AKFBwc2Dt3PE,female,49224,no highschool
l6tTjZ5V6b364njFHxH3PVAOoHLQJotG,female,78372,graduate
EoeylwuaL2yVt1g99OqVFwNpPkb4Zmaa,,97217,some college
QoBoBhR489D13sOWYjLzbJrtgxQVprco,,75232,highschool
cDCcVfxyJA2peqRXOZDfjqnvNhjXaKr8,male,15211,some college
CNb0Sul2DOkX3VhMOeM6DWqvlrGgHagf,,6498,missing
IPgeDxpvlGvrOOVBzq25YWMBPa7qnVoP,missing,42103,missing
xTif7TWTzpmMlOz25LEjdVnoxKR0Djir,female,91362,missing
4W9VDoom5TgPKJhY4YS0TxVzPBBhVmKe,,29651,some college
FSrU0Uh74oBwrZKS577R74m2Rk2Lst8A,male,1876,college
KGYS0gusFB4M4Yw8dSlir2XC52ExMjmU,female,29461,some college
8pONRd0qGvMR6faWTHMvM6Ktx0tnqWSA,missing,80829,missing
EwpZNFaKKu1JskyTGZrhEitFBf07yYKL,male,71439,highschool
XH6TSbEFUMAADIzuBlIKFWfX5FdZEiGU,female,98273,some college
1MR6SIEh8IgMKrYcKoTYc2JC43hmTJbZ,female,37323,graduate
4Le8TpGtOuf2E9j40zmI7yYIE8EBcwun,male,20785,some college
StBmEv3I1e5i7om3Qal9RCxtr12zGldK,female,30220,college
j0hb67dP06ISmBmvZJrB7hiHPnZrCv4G,missing,17078,missing
DlaKu5MMrRPFUyd6IrDN6GRy3KmwedZj,female,55123,highschool
1SB9qi7MaxHcbORi1JFl9LLHs6wwG3kU,missing,68144,highschool
cGQbPdBrKw8SE1FvYYaUUypwZ4t6z3Os,female,77073,college
LcULepiBSH36s9mYtU4YTnjp1dHu5Pmh,male,44102,highschool
EHRqYJkQfzdsLkC1qBNz5pj7lG0vasNx,missing,92620,some college
Ua8t7GvEqkquREwn5gCoNVwYmIqhqGMw,,92562,college
1ITGuQ2R8DpLVa12S7xW3GeCStKCoFln,male,22315,missing
EcVZjhzxCfpLfl9VfLyd7XBDTTX4afqq,,76372,some college
ONbc1k0Os7xy7ZEMlvkoOP9PorvsLaSh,missing,33189,college
YgxMOzLskMPDuG5rz6ReuV9yXweoGB1S,missing,60446,college
eEp13nSVsB0LaLs73PQeVwdBQWiemxlm,female,92021,college
QGvQR27mfcB5CsyyQG1tukGUg2XZDkOT,male,85335,highschool
qaxRdxJeUzn17CVMTykA7RiMz2HP4Elg,male,39211,highschool
TiIxJTIN7tI8yF4YwMuZjwFItOZJF5Yy,female,70005,some college
AGSAkpFTFmAnfytw9VMwwTJSLfvG33c0,other,17028,no highschool
zpwmEUzKrlgtRMgLrCAEvCvVxplUlBVf,missing,21152,highschool
gmTMmHGSfQd6bn3qSzt5vo2e2i2QuMeQ,missing,1545,graduate
ab136PQ4MktnFXoz53f07SMGLfdTQ4LO,male,98366,missing
b4hccw1KedFgzfVZ1o9FOPdoVQMnMBmH,other,11901,highschool
99qgk0c8fumpBe6EBpy1y1O31cv7ugac,male,38135,college
oToCZ3TGUNMbJAZnzACivEkKEwXk4Xlb,other,89121,some college
2fkfLfkkdoiBNbyds0Wy0H4UswQedqfK,missing,61301,highschool
5dyDRUBTyWyNpCqBUThrUzCpraBPJLoP,,77407,missing
wscwqYf0HkLQPekvnhjR1IJCpLp4XWUe,female,85603,missing
x6xAapgHnshqhPIV9pc9ZYxOsO4IeOhA,,16323,no highschool
sCoHsvgeYWD7aeixxRh6mCGqXcLa595K,missing,79762,highschool
GbkzuBWONQ5C9SrMPDvyjXgs4RUC8Gtr,male,93035,some college
Fp9DaeAetCELTTLjFFg8GttJqEqF1IAT,female,63020,missing
2wnkeVTaxA5xUcaTiEFtFXhTtQ1sdubV,male,15061,highschool
iCci5hazi22NbaGqobnlmFJpmCswkS42,male,11211,no highschool
SHOQyzWMzeXzTVojp4arGhfbJLLjl3Lx,,90022,missing
ykJXxxbMcm13zzZSVmjICOVTCplC45Gb,male,27806,graduate
rcrW8cxRbm3YBAPlYbRPhA4b682KWN6H,male,6492,some college
njaoftlRaX7PfN6jYjO0F7hiJal92fUE,female,58501,some college
jjq4E3gAwR5j0d89wfLpviSzsVLLbLy8,missing,94404,highschool
obhrA8nRBSnRXK2pz8CGd5u5zRPVcCQO,,89169,no highschool
O88VmEsumyF9ZJovOnQTaCYMa5Uj9d7S,female,58104,some college
KOZfyKpDEp6EDPiH6Z85G2ahLEPtK0tE,,78412,graduate
HhKPfNKXfilr0orjOnLF8fpbOjVk9wlq,female,12935,some college
mIE4tAkn59KzvYAdCelhrRRX4KVHyekg,missing,31204,highschool
ZnPDiA6jmqQOIbODvVYNoIgZSaO1dso9,female,61944,some college
tL1hjR3gLi7M4lYWQYQGhnXICw9djzFw,,76226,college
2ZwB1ysBundIE7PcfApwB87jvChwjCXH,other,28079,college
nLrM8vScjpmrQXQxsgmVq01jtpvffZ5f,,76063,highschool
9KBSPqYPzwK4ge9RIgtmrLTu3LPdqZ9S,female,60542,some college
0ebCK3yqsk5ugxN1z2he3E9Y1JG6Bbo5,male,54235,highschool
lmlSe7ne5kLVEzM7wObkzo8bsMDoN8xr,female,31605,highschool
0rp3iK6JC1WJ5P8eclllXJAaDC9dgMv6,,71653,some college
YOufk89dGH8sqtxV0zNmtG1C5axdPYES,,45231,missing
OWBYU5o1d1UFKEUEMxk4kZloocDM7dzb,female,7306,highschool
VO2FfCQmW5pSC6ARFXlN1WeksS1tb4rt,male,14075,highschool
qal9tEID3y1vYsBIv69vQRjnAVCAr7bG,,60048,missing
h7q8BDRJv6YwUTxA0nYbUskOJqg41gHy,female,19805,graduate
fNOKspiygoNPyc9Zya8bx8zgsbzNMYEl,male,29643,no highschool
i1f7BljhTNgVMfGOHZ66OYaR3kNetCAs,female,45801,highschool
o5wHLBPexKnmSnWJkwLxFrMgN9Crtb9C,female,48335,no highschool
GlWFWKrBQhsgqjbmoDsRUa17h8chqAsd,,20874,graduate
n2GF9Yeq4eisQG7nka32xYSXt9etqVaZ,missing,14850,some college
B7s9DHPpvHggi4c4m5C7RuYNMMAUXQfR,,18704,highschool
m3CYAa4IcxX9Ylz9hZ2wRjnl2ftCrROV,missing,8902,college
vHruMoweXSWcRmzwhrdypR1zXfHEJCvc,male,33928,some college
lf0BbFX9uwQ5WJj10LTMi7fPgbr9J8jb,,76180,no highschool
6MbUQKWcACBRcvzO2sLXJCfKjyHW9usH,,33991,college
yEniPsoZW8Rgn4eOpAbvQhjj6pD8iwKc,male,4254,college
lCtRrSIfbNpcK7UHbOtWkZFXQeDuZqwn,male,12989,highschool
y28h4Mo8cYpNiUreeF5KoyNN24Uz0qpM,male,2131,missing
E4WiWmUS7DuvPznPwiLpldagAVTfWP0a,,76903,some college
ObXx692s34tFLwAUfRmXONUjdWoelzp9,,83318,graduate
JcocKAtlN5pNw3B6wmg6BZFKdvxcJRHw,female,85018,some college
4N9xQarXAZMYyOjOJvMQmOHnVfoe0iL0,other,75088,some college
QFH4wolhcweAHadUiy5aIW0unRYxm1jI,,34742,highschool
OTGHL14fB6fAfWBb08N9pdHpCZY09gwk,female,85705,some college
cP7mL2yw7WojWsMHZgzEJ3G9wYx8bh6z,female,28610,highschool
uC13qDtyCOrNZDrVjKb9SOCd3nUYJHP3,female,49006,some college
qAxjBZuCZJr25UpKUqhYPsfHWE6cqLNR,,48808,no highschool
baJe2qLGs3Ip92Th7HUsdUzkULF4fldq,female,63379,graduate
AMmQ86INKuAosVVUeR9x1q4LjGxMyWUu,female,80501,graduate
TyOcTQ3ehvRiDa4u7J2KX36siHmyVQLv,male,76092,missing
VRbkb60ZpO0HSydEuvM09n2izYgBj3hV,male,33431,some college
9MHgATqogTNa5tScWhnTSSVaY0l1EBW6,missing,82637,some college
OCTgau4a3T0stxk8BrlBhrjOtEAw9ou6,male,70814,some college
38fUgiLCY92M5u0Hxd4x9pSQpA4oRTsD,missing,40205,college
w2nI5GndswQoKnLlS8Lw36R7ToWYSTlC,female,7430,graduate
O4hHufjOTPLz1EGr9R9jzRFriheucazi,,77566,graduate
UqmipTh7NynpaU8jm3r56rLAxgsmSU7I,other,84120,some college
ssAF4hr9aUQpAUC0wxSDumowVhiC0dd4,missing,21206,no highschool
M4ZErUfwHYj5OXVgTBrfDNh3oNvQb92M,male,95076,no highschool
q36aJkepPFyranxD8dVw7WEQVBAxQIa9,,75751,college
JqIpqrF5pJJXl7ey0xoyz7PfqdWxIV5R,male,72762,some college
6zUyeP7S7jGCTdu7QvSdhvgcWdRlZ9vk,female,4270,highschool
UpbFGU9SfmOVdbmHSgQGzWKcDJg4LJiQ,missing,90640,college
eM2VlYVwCSxNYbgtqwfFJNqE3ZKGFRHs,female,44615,highschool
SD0Ha8wSx2XiyZjhy1q169gu7CCkdzpH,female,11550,college
hVaGaJRn8sLkma0vlTnpuIvccDoCcRmU,female,40222,highschool
KTxArcU1dHlBSUXs7fRS5tqgeW3QGDVE,female,68138,missing
iVwNFnYcHwv8JroRNWkaHfHv9TTNdn1b,male,1850,some college
ZsATezDi29GqoLnWy68YQX8C2MrtA8ev,female,94804,some college
6vCR5MIMPnf9UWKZznVOJS5OTo4Gr7Hd,male,99037,highschool
e0x95CmFATmJ2UqZPowW3oXpiyuV3dVd,,34698,missing
aaymqmGXnilD1eiXIKxf9mIO9YB7Pwkr,male,43221,some college
KuFGbXFJVOEUhDdNejUsIxRptqlaCWw6,male,45030,highschool
0Xxh6UWDrWwPPLaMpUv0ZEdnE00mPUSR,missing,92405,some college
OHKPzzy8lIw5hlF4IPGCn9kBeImEKy4u,male,2895,some college
Y65j88wkyz5DKML6XOG6DUVrzLQhWfST,,43130,highschool
iUqEEHE7KFlYvrJ9lttneq6sdDOxoE0o,,77070,college
TehcJWmByZJoAetY55VJaaFhlGti1C4u,female,48161,graduate
GNWhUqVKBNhCsIdGzWqIFfQ1GSqJ80FF,male,48846,college
XTumCtXOh4Yf9RqLUIHAKsqDCnmnWFBZ,male,27265,highschool
5LPsAf4l5jrPskuZhOxISBZ01ad9z7sR,female,73503,college
TOTNiRasgzo7kH1hlyiehLV3DbzVA61v,male,7042,highschool
OmhBPJ3yUFs6mSgFaeiZCDglnBM9eIHm,male,91316,graduate
kkeBUw3QrfzAvxm3Kz9MbN9ZtcIAWLtm,female,37035,some college
ubEUZCvJvlmBKKmVub98KSepPltq5Om5,male,31324,missing
VuTuBAJiGcrrbSkaUxqWxt1xbqL8a3NS,female,92807,graduate
0wbglZn3wQt5suNgZcxi9erLpXNkHuvB,female,95833,college
